revenue_id,customer_id,subscription_id,payment_date,amount
94729,9483,8519,2025-12-01,999
94730,9483,8519,2026-01-01,999
94731,9483,8519,2026-02-01,999
94732,9483,8519,2026-03-01,999
94733,9483,8519,2026-04-01,999
94734,9483,8519,2026-05-01,999
94735,9483,8519,2026-06-01,999
94736,9484,8520,2026-02-01,2999
94737,9484,8520,2026-03-01,2999
94738,9484,8520,2026-04-01,2999
94739,9484,8520,2026-05-01,2999
94740,9484,8520,2026-06-01,2999
94741,9485,8521,2024-12-01,999
94742,9485,8521,2025-01-01,999
94743,9485,8521,2025-02-01,999
94744,9485,8521,2025-03-01,999
94745,9485,8521,2025-04-01,999
94746,9485,8521,2025-05-01,999
94747,9485,8521,2025-06-01,999
94748,9485,8521,2025-07-01,999
94749,9485,8521,2025-08-01,999
94750,9485,8521,2025-09-01,999
94751,9485,8521,2025-10-01,999
94752,9485,8521,2025-11-01,999
94753,9485,8521,2025-12-01,999
94754,9485,8521,2026-01-01,999
94755,9485,8521,2026-02-01,999
94756,9485,8521,2026-03-01,999
94757,9485,8521,2026-04-01,999
94758,9485,8521,2026-05-01,999
94759,9485,8521,2026-06-01,999
94760,9486,8522,2026-02-01,2999
94761,9486,8522,2026-03-01,2999
94762,9486,8522,2026-04-01,2999
94763,9486,8522,2026-05-01,2999
94764,9486,8522,2026-06-01,2999
94765,9487,8523,2026-06-01,499
94766,9488,8524,2025-05-01,2999
94767,9488,8524,2025-06-01,2999
94768,9488,8524,2025-07-01,2999
94769,9488,8524,2025-08-01,2999
94770,9488,8524,2025-09-01,2999
94771,9488,8524,2025-10-01,2999
94772,9488,8524,2025-11-01,2999
94773,9488,8524,2025-12-01,2999
94774,9488,8524,2026-01-01,2999
94775,9488,8524,2026-02-01,2999
94776,9488,8524,2026-03-01,2999
94777,9488,8524,2026-04-01,2999
94778,9488,8524,2026-05-01,2999
94779,9488,8524,2026-06-01,2999
94780,9489,8525,2026-06-01,2999
94781,9490,8526,2024-07-01,999
94782,9490,8526,2024-08-01,999
94783,9490,8526,2024-09-01,999
94784,9490,8526,2024-10-01,999
94785,9490,8526,2024-11-01,999
94786,9490,8526,2024-12-01,999
94787,9490,8526,2025-01-01,999
94788,9490,8526,2025-02-01,999
94789,9490,8526,2025-03-01,999
94790,9490,8526,2025-04-01,999
94791,9490,8526,2025-05-01,999
94792,9490,8526,2025-06-01,999
94793,9490,8526,2025-07-01,999
94794,9490,8526,2025-08-01,999
94795,9490,8526,2025-09-01,999
94796,9490,8526,2025-10-01,999
94797,9490,8526,2025-11-01,999
94798,9490,8526,2025-12-01,999
94799,9490,8526,2026-01-01,999
94800,9490,8526,2026-02-01,999
94801,9490,8526,2026-03-01,999
94802,9490,8526,2026-04-01,999
94803,9490,8526,2026-05-01,999
94804,9490,8526,2026-06-01,999
94805,9491,8527,2025-09-01,499
94806,9491,8527,2025-10-01,499
94807,9491,8527,2025-11-01,499
94808,9491,8527,2025-12-01,499
94809,9491,8527,2026-01-01,499
94810,9491,8527,2026-02-01,499
94811,9491,8527,2026-03-01,499
94812,9491,8527,2026-04-01,499
94813,9491,8527,2026-05-01,499
94814,9491,8527,2026-06-01,499
94815,9492,8528,2025-12-01,499
94816,9492,8528,2026-01-01,499
94817,9492,8528,2026-02-01,499
94818,9493,8529,2025-05-01,2999
94819,9493,8529,2025-06-01,2999
94820,9493,8529,2025-07-01,2999
94821,9493,8529,2025-08-01,2999
94822,9493,8529,2025-09-01,2999
94823,9493,8529,2025-10-01,2999
94824,9493,8529,2025-11-01,2999
94825,9493,8529,2025-12-01,2999
94826,9493,8529,2026-01-01,2999
94827,9493,8529,2026-02-01,2999
94828,9493,8529,2026-03-01,2999
94829,9493,8529,2026-04-01,2999
94830,9493,8529,2026-05-01,2999
94831,9493,8529,2026-06-01,2999
94832,9494,8530,2025-12-01,2999
94833,9494,8530,2026-01-01,2999
94834,9494,8530,2026-02-01,2999
94835,9494,8530,2026-03-01,2999
94836,9494,8530,2026-04-01,2999
94837,9494,8530,2026-05-01,2999
94838,9494,8530,2026-06-01,2999
94839,9495,8531,2026-01-01,2999
94840,9495,8531,2026-02-01,2999
94841,9495,8531,2026-03-01,2999
94842,9495,8531,2026-04-01,2999
94843,9495,8531,2026-05-01,2999
94844,9495,8531,2026-06-01,2999
94845,9497,8533,2026-06-01,2999
94846,9498,8534,2024-11-01,999
94847,9498,8534,2024-12-01,999
94848,9498,8534,2025-01-01,999
94849,9498,8534,2025-02-01,999
94850,9498,8534,2025-03-01,999
94851,9498,8534,2025-04-01,999
94852,9498,8534,2025-05-01,999
94853,9498,8534,2025-06-01,999
94854,9498,8534,2025-07-01,999
94855,9498,8534,2025-08-01,999
94856,9498,8534,2025-09-01,999
94857,9498,8534,2025-10-01,999
94858,9498,8534,2025-11-01,999
94859,9498,8534,2025-12-01,999
94860,9498,8534,2026-01-01,999
94861,9498,8534,2026-02-01,999
94862,9498,8534,2026-03-01,999
94863,9498,8534,2026-04-01,999
94864,9498,8534,2026-05-01,999
94865,9498,8534,2026-06-01,999
94866,9500,8535,2026-04-01,2999
94867,9500,8535,2026-05-01,2999
94868,9500,8535,2026-06-01,2999
94869,9500,8535,2026-07-01,2999
94870,9500,8535,2026-08-01,2999
94871,9501,8536,2025-12-01,999
94872,9501,8536,2026-01-01,999
94873,9501,8536,2026-02-01,999
94874,9501,8536,2026-03-01,999
94875,9501,8536,2026-04-01,999
94876,9501,8536,2026-05-01,999
94877,9501,8536,2026-06-01,999
94878,9502,8537,2025-07-01,2999
94879,9502,8537,2025-08-01,2999
94880,9502,8537,2025-09-01,2999
94881,9502,8537,2025-10-01,2999
94882,9502,8537,2025-11-01,2999
94883,9502,8537,2025-12-01,2999
94884,9502,8537,2026-01-01,2999
94885,9502,8537,2026-02-01,2999
94886,9502,8537,2026-03-01,2999
94887,9502,8537,2026-04-01,2999
94888,9502,8537,2026-05-01,2999
94889,9502,8537,2026-06-01,2999
94890,9503,8538,2024-11-01,499
94891,9503,8538,2024-12-01,499
94892,9503,8538,2025-01-01,499
94893,9503,8538,2025-02-01,499
94894,9503,8538,2025-03-01,499
94895,9503,8538,2025-04-01,499
94896,9503,8538,2025-05-01,499
94897,9503,8538,2025-06-01,499
94898,9503,8538,2025-07-01,499
94899,9503,8538,2025-08-01,499
94900,9503,8538,2025-09-01,499
94901,9503,8538,2025-10-01,499
94902,9503,8538,2025-11-01,499
94903,9503,8538,2025-12-01,499
94904,9503,8538,2026-01-01,499
94905,9503,8538,2026-02-01,499
94906,9503,8538,2026-03-01,499
94907,9503,8538,2026-04-01,499
94908,9503,8538,2026-05-01,499
94909,9503,8538,2026-06-01,499
94910,9504,8539,2025-02-01,499
94911,9504,8539,2025-03-01,499
94912,9504,8539,2025-04-01,499
94913,9504,8539,2025-05-01,499
94914,9504,8539,2025-06-01,499
94915,9504,8539,2025-07-01,499
94916,9504,8539,2025-08-01,499
94917,9504,8539,2025-09-01,499
94918,9504,8539,2025-10-01,499
94919,9504,8539,2025-11-01,499
94920,9504,8539,2025-12-01,499
94921,9504,8539,2026-01-01,499
94922,9504,8539,2026-02-01,499
94923,9504,8539,2026-03-01,499
94924,9504,8539,2026-04-01,499
94925,9504,8539,2026-05-01,499
94926,9504,8539,2026-06-01,499
94927,9505,8540,2026-03-01,999
94928,9505,8540,2026-04-01,999
94929,9505,8540,2026-05-01,999
94930,9505,8540,2026-06-01,999
94931,9506,8541,2024-09-01,2999
94932,9506,8541,2024-10-01,2999
94933,9506,8541,2024-11-01,2999
94934,9506,8541,2024-12-01,2999
94935,9506,8541,2025-01-01,2999
94936,9506,8541,2025-02-01,2999
94937,9506,8541,2025-03-01,2999
94938,9506,8541,2025-04-01,2999
94939,9506,8541,2025-05-01,2999
94940,9506,8541,2025-06-01,2999
94941,9506,8541,2025-07-01,2999
94942,9506,8541,2025-08-01,2999
94943,9506,8541,2025-09-01,2999
94944,9506,8541,2025-10-01,2999
94945,9506,8541,2025-11-01,2999
94946,9506,8541,2025-12-01,2999
94947,9506,8541,2026-01-01,2999
94948,9506,8541,2026-02-01,2999
94949,9506,8541,2026-03-01,2999
94950,9506,8541,2026-04-01,2999
94951,9506,8541,2026-05-01,2999
94952,9506,8541,2026-06-01,2999
94953,9507,8542,2026-02-01,499
94954,9507,8542,2026-03-01,499
94955,9507,8542,2026-04-01,499
94956,9507,8542,2026-05-01,499
94957,9507,8542,2026-06-01,499
94958,9508,8543,2025-02-01,499
94959,9508,8543,2025-03-01,499
94960,9508,8543,2025-04-01,499
94961,9508,8543,2025-05-01,499
94962,9508,8543,2025-06-01,499
94963,9508,8543,2025-07-01,499
94964,9509,8544,2025-01-01,499
94965,9509,8544,2025-02-01,499
94966,9509,8544,2025-03-01,499
94967,9509,8544,2025-04-01,499
94968,9509,8544,2025-05-01,499
94969,9509,8544,2025-06-01,499
94970,9509,8544,2025-07-01,499
94971,9509,8544,2025-08-01,499
94972,9509,8544,2025-09-01,499
94973,9509,8544,2025-10-01,499
94974,9509,8544,2025-11-01,499
94975,9509,8544,2025-12-01,499
94976,9509,8544,2026-01-01,499
94977,9509,8544,2026-02-01,499
94978,9509,8544,2026-03-01,499
94979,9509,8544,2026-04-01,499
94980,9509,8544,2026-05-01,499
94981,9509,8544,2026-06-01,499
94982,9510,8545,2025-10-01,999
94983,9510,8545,2025-11-01,999
94984,9510,8545,2025-12-01,999
94985,9510,8545,2026-01-01,999
94986,9510,8545,2026-02-01,999
94987,9510,8545,2026-03-01,999
94988,9510,8545,2026-04-01,999
94989,9510,8545,2026-05-01,999
94990,9510,8545,2026-06-01,999
94991,9511,8546,2024-12-01,999
94992,9511,8546,2025-01-01,999
94993,9511,8546,2025-02-01,999
94994,9511,8546,2025-03-01,999
94995,9512,8547,2024-11-01,999
94996,9512,8547,2024-12-01,999
94997,9512,8547,2025-01-01,999
94998,9512,8547,2025-02-01,999
94999,9512,8547,2025-03-01,999
95000,9512,8547,2025-04-01,999
95001,9512,8547,2025-05-01,999
95002,9512,8547,2025-06-01,999
95003,9512,8547,2025-07-01,999
95004,9512,8547,2025-08-01,999
95005,9512,8547,2025-09-01,999
95006,9512,8547,2025-10-01,999
95007,9512,8547,2025-11-01,999
95008,9512,8547,2025-12-01,999
95009,9512,8547,2026-01-01,999
95010,9512,8547,2026-02-01,999
95011,9512,8547,2026-03-01,999
95012,9512,8547,2026-04-01,999
95013,9512,8547,2026-05-01,999
95014,9512,8547,2026-06-01,999
95015,9513,8548,2025-04-01,2999
95016,9513,8548,2025-05-01,2999
95017,9513,8548,2025-06-01,2999
95018,9513,8548,2025-07-01,2999
95019,9513,8548,2025-08-01,2999
95020,9513,8548,2025-09-01,2999
95021,9513,8548,2025-10-01,2999
95022,9513,8548,2025-11-01,2999
95023,9513,8548,2025-12-01,2999
95024,9513,8548,2026-01-01,2999
95025,9513,8548,2026-02-01,2999
95026,9513,8548,2026-03-01,2999
95027,9513,8548,2026-04-01,2999
95028,9513,8548,2026-05-01,2999
95029,9513,8548,2026-06-01,2999
95030,9515,8549,2025-12-01,499
95031,9515,8549,2026-01-01,499
95032,9515,8549,2026-02-01,499
95033,9515,8549,2026-03-01,499
95034,9515,8549,2026-04-01,499
95035,9515,8549,2026-05-01,499
95036,9515,8549,2026-06-01,499
95037,9515,8549,2026-07-01,499
95038,9515,8549,2026-08-01,499
95039,9515,8549,2026-09-01,499
95040,9516,8550,2024-11-01,2999
95041,9516,8550,2024-12-01,2999
95042,9516,8550,2025-01-01,2999
95043,9516,8550,2025-02-01,2999
95044,9516,8550,2025-03-01,2999
95045,9516,8550,2025-04-01,2999
95046,9516,8550,2025-05-01,2999
95047,9516,8550,2025-06-01,2999
95048,9516,8550,2025-07-01,2999
95049,9516,8550,2025-08-01,2999
95050,9516,8550,2025-09-01,2999
95051,9516,8550,2025-10-01,2999
95052,9516,8550,2025-11-01,2999
95053,9516,8550,2025-12-01,2999
95054,9516,8550,2026-01-01,2999
95055,9516,8550,2026-02-01,2999
95056,9516,8550,2026-03-01,2999
95057,9516,8550,2026-04-01,2999
95058,9516,8550,2026-05-01,2999
95059,9516,8550,2026-06-01,2999
95060,9517,8551,2026-02-01,499
95061,9517,8551,2026-03-01,499
95062,9517,8551,2026-04-01,499
95063,9517,8551,2026-05-01,499
95064,9517,8551,2026-06-01,499
95065,9518,8552,2026-05-01,499
95066,9518,8552,2026-06-01,499
95067,9519,8553,2024-12-01,999
95068,9519,8553,2025-01-01,999
95069,9519,8553,2025-02-01,999
95070,9519,8553,2025-03-01,999
95071,9519,8553,2025-04-01,999
95072,9519,8553,2025-05-01,999
95073,9519,8553,2025-06-01,999
95074,9519,8553,2025-07-01,999
95075,9519,8553,2025-08-01,999
95076,9519,8553,2025-09-01,999
95077,9519,8553,2025-10-01,999
95078,9519,8553,2025-11-01,999
95079,9519,8553,2025-12-01,999
95080,9519,8553,2026-01-01,999
95081,9519,8553,2026-02-01,999
95082,9519,8553,2026-03-01,999
95083,9519,8553,2026-04-01,999
95084,9519,8553,2026-05-01,999
95085,9519,8553,2026-06-01,999
95086,9520,8554,2026-01-01,2999
95087,9520,8554,2026-02-01,2999
95088,9520,8554,2026-03-01,2999
95089,9520,8554,2026-04-01,2999
95090,9520,8554,2026-05-01,2999
95091,9520,8554,2026-06-01,2999
95092,9521,8555,2026-06-01,999
95093,9523,8556,2025-04-01,2999
95094,9523,8556,2025-05-01,2999
95095,9523,8556,2025-06-01,2999
95096,9523,8556,2025-07-01,2999
95097,9523,8556,2025-08-01,2999
95098,9523,8556,2025-09-01,2999
95099,9523,8556,2025-10-01,2999
95100,9523,8556,2025-11-01,2999
95101,9523,8556,2025-12-01,2999
95102,9523,8556,2026-01-01,2999
95103,9523,8556,2026-02-01,2999
95104,9523,8556,2026-03-01,2999
95105,9523,8556,2026-04-01,2999
95106,9523,8556,2026-05-01,2999
95107,9523,8556,2026-06-01,2999
95108,9524,8557,2026-05-01,499
95109,9524,8557,2026-06-01,499
95110,9525,8558,2025-02-01,999
95111,9525,8558,2025-03-01,999
95112,9525,8558,2025-04-01,999
95113,9525,8558,2025-05-01,999
95114,9525,8558,2025-06-01,999
95115,9525,8558,2025-07-01,999
95116,9525,8558,2025-08-01,999
95117,9525,8558,2025-09-01,999
95118,9525,8558,2025-10-01,999
95119,9525,8558,2025-11-01,999
95120,9525,8558,2025-12-01,999
95121,9525,8558,2026-01-01,999
95122,9525,8558,2026-02-01,999
95123,9525,8558,2026-03-01,999
95124,9525,8558,2026-04-01,999
95125,9525,8558,2026-05-01,999
95126,9525,8558,2026-06-01,999
95127,9527,8559,2026-02-01,999
95128,9527,8559,2026-03-01,999
95129,9527,8559,2026-04-01,999
95130,9527,8559,2026-05-01,999
95131,9527,8559,2026-06-01,999
95132,9528,8560,2025-12-01,2999
95133,9528,8560,2026-01-01,2999
95134,9528,8560,2026-02-01,2999
95135,9528,8560,2026-03-01,2999
95136,9528,8560,2026-04-01,2999
95137,9528,8560,2026-05-01,2999
95138,9528,8560,2026-06-01,2999
95139,9529,8561,2024-12-01,2999
95140,9529,8561,2025-01-01,2999
95141,9529,8561,2025-02-01,2999
95142,9529,8561,2025-03-01,2999
95143,9529,8561,2025-04-01,2999
95144,9529,8561,2025-05-01,2999
95145,9529,8561,2025-06-01,2999
95146,9529,8561,2025-07-01,2999
95147,9529,8561,2025-08-01,2999
95148,9529,8561,2025-09-01,2999
95149,9529,8561,2025-10-01,2999
95150,9529,8561,2025-11-01,2999
95151,9529,8561,2025-12-01,2999
95152,9529,8561,2026-01-01,2999
95153,9529,8561,2026-02-01,2999
95154,9529,8561,2026-03-01,2999
95155,9529,8561,2026-04-01,2999
95156,9529,8561,2026-05-01,2999
95157,9529,8561,2026-06-01,2999
95158,9530,8562,2025-05-01,999
95159,9530,8562,2025-06-01,999
95160,9530,8562,2025-07-01,999
95161,9530,8562,2025-08-01,999
95162,9530,8562,2025-09-01,999
95163,9530,8562,2025-10-01,999
95164,9530,8562,2025-11-01,999
95165,9530,8562,2025-12-01,999
95166,9530,8562,2026-01-01,999
95167,9530,8562,2026-02-01,999
95168,9530,8562,2026-03-01,999
95169,9530,8562,2026-04-01,999
95170,9530,8562,2026-05-01,999
95171,9530,8562,2026-06-01,999
95172,9532,8563,2025-02-01,499
95173,9532,8563,2025-03-01,499
95174,9532,8563,2025-04-01,499
95175,9532,8563,2025-05-01,499
95176,9532,8563,2025-06-01,499
95177,9532,8563,2025-07-01,499
95178,9532,8563,2025-08-01,499
95179,9532,8563,2025-09-01,499
95180,9532,8563,2025-10-01,499
95181,9532,8563,2025-11-01,499
95182,9532,8563,2025-12-01,499
95183,9532,8563,2026-01-01,499
95184,9532,8563,2026-02-01,499
95185,9532,8563,2026-03-01,499
95186,9532,8563,2026-04-01,499
95187,9532,8563,2026-05-01,499
95188,9532,8563,2026-06-01,499
95189,9534,8565,2026-03-01,999
95190,9534,8565,2026-04-01,999
95191,9534,8565,2026-05-01,999
95192,9534,8565,2026-06-01,999
95193,9535,8566,2025-05-01,499
95194,9535,8566,2025-06-01,499
95195,9535,8566,2025-07-01,499
95196,9535,8566,2025-08-01,499
95197,9535,8566,2025-09-01,499
95198,9535,8566,2025-10-01,499
95199,9535,8566,2025-11-01,499
95200,9535,8566,2025-12-01,499
95201,9535,8566,2026-01-01,499
95202,9535,8566,2026-02-01,499
95203,9535,8566,2026-03-01,499
95204,9535,8566,2026-04-01,499
95205,9535,8566,2026-05-01,499
95206,9535,8566,2026-06-01,499
95207,9536,8567,2025-11-01,999
95208,9536,8567,2025-12-01,999
95209,9536,8567,2026-01-01,999
95210,9536,8567,2026-02-01,999
95211,9536,8567,2026-03-01,999
95212,9536,8567,2026-04-01,999
95213,9536,8567,2026-05-01,999
95214,9536,8567,2026-06-01,999
95215,9537,8568,2024-12-01,2999
95216,9537,8568,2025-01-01,2999
95217,9537,8568,2025-02-01,2999
95218,9537,8568,2025-03-01,2999
95219,9537,8568,2025-04-01,2999
95220,9537,8568,2025-05-01,2999
95221,9537,8568,2025-06-01,2999
95222,9537,8568,2025-07-01,2999
95223,9537,8568,2025-08-01,2999
95224,9537,8568,2025-09-01,2999
95225,9537,8568,2025-10-01,2999
95226,9537,8568,2025-11-01,2999
95227,9537,8568,2025-12-01,2999
95228,9537,8568,2026-01-01,2999
95229,9537,8568,2026-02-01,2999
95230,9537,8568,2026-03-01,2999
95231,9537,8568,2026-04-01,2999
95232,9537,8568,2026-05-01,2999
95233,9537,8568,2026-06-01,2999
95234,9538,8569,2026-03-01,2999
95235,9538,8569,2026-04-01,2999
95236,9538,8569,2026-05-01,2999
95237,9538,8569,2026-06-01,2999
95238,9539,8570,2025-05-01,2999
95239,9539,8570,2025-06-01,2999
95240,9539,8570,2025-07-01,2999
95241,9539,8570,2025-08-01,2999
95242,9539,8570,2025-09-01,2999
95243,9539,8570,2025-10-01,2999
95244,9539,8570,2025-11-01,2999
95245,9539,8570,2025-12-01,2999
95246,9539,8570,2026-01-01,2999
95247,9539,8570,2026-02-01,2999
95248,9539,8570,2026-03-01,2999
95249,9539,8570,2026-04-01,2999
95250,9539,8570,2026-05-01,2999
95251,9539,8570,2026-06-01,2999
95252,9540,8571,2024-12-01,499
95253,9540,8571,2025-01-01,499
95254,9540,8571,2025-02-01,499
95255,9540,8571,2025-03-01,499
95256,9540,8571,2025-04-01,499
95257,9540,8571,2025-05-01,499
95258,9540,8571,2025-06-01,499
95259,9540,8571,2025-07-01,499
95260,9540,8571,2025-08-01,499
95261,9540,8571,2025-09-01,499
95262,9540,8571,2025-10-01,499
95263,9540,8571,2025-11-01,499
95264,9540,8571,2025-12-01,499
95265,9540,8571,2026-01-01,499
95266,9540,8571,2026-02-01,499
95267,9540,8571,2026-03-01,499
95268,9540,8571,2026-04-01,499
95269,9540,8571,2026-05-01,499
95270,9540,8571,2026-06-01,499
95271,9541,8572,2026-06-01,999
95272,9542,8573,2025-03-01,2999
95273,9542,8573,2025-04-01,2999
95274,9542,8573,2025-05-01,2999
95275,9542,8573,2025-06-01,2999
95276,9542,8573,2025-07-01,2999
95277,9542,8573,2025-08-01,2999
95278,9542,8573,2025-09-01,2999
95279,9542,8573,2025-10-01,2999
95280,9542,8573,2025-11-01,2999
95281,9542,8573,2025-12-01,2999
95282,9542,8573,2026-01-01,2999
95283,9542,8573,2026-02-01,2999
95284,9542,8573,2026-03-01,2999
95285,9542,8573,2026-04-01,2999
95286,9542,8573,2026-05-01,2999
95287,9542,8573,2026-06-01,2999
95288,9543,8574,2026-04-01,499
95289,9543,8574,2026-05-01,499
95290,9543,8574,2026-06-01,499
95291,9544,8575,2025-02-01,2999
95292,9544,8575,2025-03-01,2999
95293,9544,8575,2025-04-01,2999
95294,9544,8575,2025-05-01,2999
95295,9544,8575,2025-06-01,2999
95296,9544,8575,2025-07-01,2999
95297,9544,8575,2025-08-01,2999
95298,9544,8575,2025-09-01,2999
95299,9544,8575,2025-10-01,2999
95300,9544,8575,2025-11-01,2999
95301,9544,8575,2025-12-01,2999
95302,9544,8575,2026-01-01,2999
95303,9544,8575,2026-02-01,2999
95304,9544,8575,2026-03-01,2999
95305,9544,8575,2026-04-01,2999
95306,9544,8575,2026-05-01,2999
95307,9544,8575,2026-06-01,2999
95308,9545,8576,2025-01-01,499
95309,9545,8576,2025-02-01,499
95310,9545,8576,2025-03-01,499
95311,9545,8576,2025-04-01,499
95312,9545,8576,2025-05-01,499
95313,9545,8576,2025-06-01,499
95314,9545,8576,2025-07-01,499
95315,9545,8576,2025-08-01,499
95316,9545,8576,2025-09-01,499
95317,9545,8576,2025-10-01,499
95318,9545,8576,2025-11-01,499
95319,9545,8576,2025-12-01,499
95320,9545,8576,2026-01-01,499
95321,9545,8576,2026-02-01,499
95322,9545,8576,2026-03-01,499
95323,9545,8576,2026-04-01,499
95324,9545,8576,2026-05-01,499
95325,9545,8576,2026-06-01,499
95326,9546,8577,2025-11-01,999
95327,9546,8577,2025-12-01,999
95328,9546,8577,2026-01-01,999
95329,9546,8577,2026-02-01,999
95330,9546,8577,2026-03-01,999
95331,9546,8577,2026-04-01,999
95332,9546,8577,2026-05-01,999
95333,9546,8577,2026-06-01,999
95334,9547,8578,2025-06-01,999
95335,9547,8578,2025-07-01,999
95336,9547,8578,2025-08-01,999
95337,9547,8578,2025-09-01,999
95338,9547,8578,2025-10-01,999
95339,9547,8578,2025-11-01,999
95340,9547,8578,2025-12-01,999
95341,9547,8578,2026-01-01,999
95342,9547,8578,2026-02-01,999
95343,9547,8578,2026-03-01,999
95344,9547,8578,2026-04-01,999
95345,9547,8578,2026-05-01,999
95346,9547,8578,2026-06-01,999
95347,9548,8579,2025-10-01,999
95348,9548,8579,2025-11-01,999
95349,9548,8579,2025-12-01,999
95350,9548,8579,2026-01-01,999
95351,9548,8579,2026-02-01,999
95352,9548,8579,2026-03-01,999
95353,9548,8579,2026-04-01,999
95354,9548,8579,2026-05-01,999
95355,9548,8579,2026-06-01,999
95356,9549,8580,2025-10-01,499
95357,9549,8580,2025-11-01,499
95358,9549,8580,2025-12-01,499
95359,9549,8580,2026-01-01,499
95360,9549,8580,2026-02-01,499
95361,9549,8580,2026-03-01,499
95362,9549,8580,2026-04-01,499
95363,9549,8580,2026-05-01,499
95364,9549,8580,2026-06-01,499
95365,9550,8581,2026-01-01,2999
95366,9550,8581,2026-02-01,2999
95367,9550,8581,2026-03-01,2999
95368,9550,8581,2026-04-01,2999
95369,9550,8581,2026-05-01,2999
95370,9550,8581,2026-06-01,2999
95371,9551,8582,2025-07-01,999
95372,9551,8582,2025-08-01,999
95373,9551,8582,2025-09-01,999
95374,9551,8582,2025-10-01,999
95375,9552,8583,2025-12-01,499
95376,9552,8583,2026-01-01,499
95377,9552,8583,2026-02-01,499
95378,9552,8583,2026-03-01,499
95379,9552,8583,2026-04-01,499
95380,9552,8583,2026-05-01,499
95381,9552,8583,2026-06-01,499
95382,9553,8584,2024-08-01,999
95383,9553,8584,2024-09-01,999
95384,9553,8584,2024-10-01,999
95385,9553,8584,2024-11-01,999
95386,9553,8584,2024-12-01,999
95387,9553,8584,2025-01-01,999
95388,9553,8584,2025-02-01,999
95389,9553,8584,2025-03-01,999
95390,9553,8584,2025-04-01,999
95391,9553,8584,2025-05-01,999
95392,9553,8584,2025-06-01,999
95393,9553,8584,2025-07-01,999
95394,9553,8584,2025-08-01,999
95395,9553,8584,2025-09-01,999
95396,9553,8584,2025-10-01,999
95397,9553,8584,2025-11-01,999
95398,9553,8584,2025-12-01,999
95399,9553,8584,2026-01-01,999
95400,9553,8584,2026-02-01,999
95401,9553,8584,2026-03-01,999
95402,9553,8584,2026-04-01,999
95403,9553,8584,2026-05-01,999
95404,9553,8584,2026-06-01,999
95405,9554,8585,2025-03-01,499
95406,9554,8585,2025-04-01,499
95407,9554,8585,2025-05-01,499
95408,9554,8585,2025-06-01,499
95409,9554,8585,2025-07-01,499
95410,9554,8585,2025-08-01,499
95411,9554,8585,2025-09-01,499
95412,9554,8585,2025-10-01,499
95413,9554,8585,2025-11-01,499
95414,9554,8585,2025-12-01,499
95415,9554,8585,2026-01-01,499
95416,9554,8585,2026-02-01,499
95417,9554,8585,2026-03-01,499
95418,9554,8585,2026-04-01,499
95419,9554,8585,2026-05-01,499
95420,9554,8585,2026-06-01,499
95421,9555,8586,2025-11-01,999
95422,9555,8586,2025-12-01,999
95423,9555,8586,2026-01-01,999
95424,9555,8586,2026-02-01,999
95425,9555,8586,2026-03-01,999
95426,9555,8586,2026-04-01,999
95427,9555,8586,2026-05-01,999
95428,9555,8586,2026-06-01,999
95429,9557,8587,2026-06-01,2999
95430,9557,8587,2026-07-01,2999
95431,9558,8588,2025-03-01,2999
95432,9558,8588,2025-04-01,2999
95433,9558,8588,2025-05-01,2999
95434,9558,8588,2025-06-01,2999
95435,9558,8588,2025-07-01,2999
95436,9558,8588,2025-08-01,2999
95437,9558,8588,2025-09-01,2999
95438,9558,8588,2025-10-01,2999
95439,9558,8588,2025-11-01,2999
95440,9558,8588,2025-12-01,2999
95441,9558,8588,2026-01-01,2999
95442,9558,8588,2026-02-01,2999
95443,9558,8588,2026-03-01,2999
95444,9558,8588,2026-04-01,2999
95445,9558,8588,2026-05-01,2999
95446,9558,8588,2026-06-01,2999
95447,9559,8589,2026-06-01,999
95448,9560,8590,2025-07-01,2999
95449,9560,8590,2025-08-01,2999
95450,9560,8590,2025-09-01,2999
95451,9560,8590,2025-10-01,2999
95452,9560,8590,2025-11-01,2999
95453,9560,8590,2025-12-01,2999
95454,9560,8590,2026-01-01,2999
95455,9560,8590,2026-02-01,2999
95456,9560,8590,2026-03-01,2999
95457,9560,8590,2026-04-01,2999
95458,9560,8590,2026-05-01,2999
95459,9560,8590,2026-06-01,2999
95460,9561,8591,2025-11-01,499
95461,9561,8591,2025-12-01,499
95462,9561,8591,2026-01-01,499
95463,9561,8591,2026-02-01,499
95464,9561,8591,2026-03-01,499
95465,9561,8591,2026-04-01,499
95466,9561,8591,2026-05-01,499
95467,9561,8591,2026-06-01,499
95468,9562,8592,2026-05-01,2999
95469,9562,8592,2026-06-01,2999
95470,9563,8593,2025-05-01,2999
95471,9563,8593,2025-06-01,2999
95472,9563,8593,2025-07-01,2999
95473,9563,8593,2025-08-01,2999
95474,9563,8593,2025-09-01,2999
95475,9563,8593,2025-10-01,2999
95476,9563,8593,2025-11-01,2999
95477,9563,8593,2025-12-01,2999
95478,9563,8593,2026-01-01,2999
95479,9563,8593,2026-02-01,2999
95480,9563,8593,2026-03-01,2999
95481,9563,8593,2026-04-01,2999
95482,9563,8593,2026-05-01,2999
95483,9563,8593,2026-06-01,2999
95484,9564,8594,2025-04-01,999
95485,9564,8594,2025-05-01,999
95486,9564,8594,2025-06-01,999
95487,9564,8594,2025-07-01,999
