usage_id,customer_id,usage_date,login_count,session_duration_minutes,feature_used
39027,5355,2025-10-23,4,155,Forecasting
39028,9052,2025-12-15,8,44,AI Assistant
39029,1045,2026-06-03,9,19,Analytics
39030,8698,2025-10-03,9,128,Forecasting
39031,8351,2026-03-08,5,19,Reports
39032,2508,2025-10-08,2,69,Reports
39033,2634,2026-01-22,4,54,Reports
39034,7504,2025-08-14,8,170,AI Assistant
39035,2408,2026-06-01,2,61,Export Data
39036,7044,2026-03-13,3,76,Dashboard
39037,8320,2026-04-05,4,138,Reports
39038,7289,2025-11-04,3,60,Reports
39039,4072,2025-07-16,9,78,Reports
39040,8466,2025-12-18,6,7,Automation
39041,3263,2025-09-24,10,80,Dashboard
39042,6196,2025-08-23,3,101,AI Assistant
39043,2275,2026-02-03,1,24,Automation
39044,6764,2025-10-01,10,124,Analytics
39045,865,2025-08-13,10,151,Automation
39046,1037,2026-01-30,3,45,Dashboard
39047,8029,2025-12-24,5,46,Analytics
39048,8775,2025-07-18,6,69,AI Assistant
39049,7083,2026-06-02,9,112,Analytics
39050,2597,2026-02-25,4,160,AI Assistant
39051,9603,2026-04-09,2,9,Analytics
39052,5788,2025-09-07,5,93,Forecasting
39053,2071,2026-03-20,7,176,Analytics
39054,1199,2026-02-06,10,141,AI Assistant
39055,1004,2026-01-14,3,76,AI Assistant
39056,7338,2026-02-15,1,138,Reports
39057,8197,2025-12-21,7,94,AI Assistant
39058,8688,2025-12-09,7,70,Analytics
39059,7239,2026-05-08,7,5,Forecasting
39060,1197,2025-11-24,1,115,Export Data
39061,404,2025-10-02,9,156,Dashboard
39062,6313,2025-11-11,8,122,Export Data
39063,1732,2025-08-02,4,21,Automation
39064,2416,2025-09-07,1,14,Export Data
39065,1245,2025-11-21,2,97,Automation
39066,9307,2025-06-26,10,121,AI Assistant
39067,5902,2025-07-31,5,7,Automation
39068,5982,2026-03-04,2,129,Forecasting
39069,5644,2025-07-13,9,52,AI Assistant
39070,4331,2026-03-28,6,40,Analytics
39071,2524,2026-06-15,7,115,Analytics
39072,5030,2026-05-17,6,60,AI Assistant
39073,9338,2026-02-23,4,153,Dashboard
39074,5986,2025-07-17,10,8,Dashboard
39075,8529,2025-10-13,7,31,Dashboard
39076,8714,2026-02-15,9,129,Forecasting
39077,9834,2026-03-28,5,154,AI Assistant
39078,3366,2025-12-27,4,154,Reports
39079,4727,2025-08-25,6,41,Reports
39080,15,2026-05-02,5,30,Analytics
39081,7630,2025-08-21,3,148,Dashboard
39082,2628,2026-05-05,10,77,Reports
39083,4554,2025-12-28,9,51,AI Assistant
39084,1865,2025-10-23,9,60,Dashboard
39085,4452,2025-12-24,8,88,Export Data
39086,8063,2025-09-20,10,63,Reports
39087,7672,2026-01-30,9,45,Export Data
39088,3173,2025-12-09,1,33,Export Data
39089,166,2026-01-24,9,6,Reports
39090,2714,2025-10-20,5,20,Reports
39091,6770,2026-04-08,8,82,Automation
39092,5011,2026-04-08,10,145,Reports
39093,8589,2026-01-22,4,106,Dashboard
39094,3559,2026-03-20,3,102,Export Data
39095,195,2025-08-02,10,31,Dashboard
39096,3826,2025-07-25,3,8,Export Data
39097,8857,2025-08-03,7,71,Automation
39098,8871,2025-07-12,8,92,Analytics
39099,2618,2025-11-12,5,144,Analytics
39100,4578,2025-11-24,4,90,AI Assistant
39101,4098,2026-06-07,9,18,Forecasting
39102,3210,2025-08-26,10,18,Forecasting
39103,6890,2025-08-14,5,90,Forecasting
39104,5920,2025-09-30,10,177,Dashboard
39105,1390,2026-01-10,1,67,Automation
39106,3585,2026-02-22,2,113,Reports
39107,6282,2025-09-19,4,32,Forecasting
39108,9033,2025-12-04,10,171,Export Data
39109,4552,2026-04-22,7,115,Analytics
39110,196,2026-01-15,8,35,Reports
39111,156,2025-11-20,1,132,Analytics
39112,6630,2025-12-04,3,46,Analytics
39113,1093,2026-02-09,1,27,AI Assistant
39114,4814,2026-05-13,10,92,Analytics
39115,6789,2025-10-04,6,23,AI Assistant
39116,3985,2025-07-22,10,28,Analytics
39117,2932,2025-10-14,7,178,Analytics
39118,657,2026-06-16,10,47,Automation
39119,5960,2025-10-03,7,81,Export Data
39120,3619,2026-02-12,9,27,Reports
39121,4931,2026-03-01,10,15,Forecasting
39122,7976,2026-04-01,7,129,Reports
39123,610,2026-02-18,1,49,Automation
39124,1086,2025-07-27,4,59,Automation
39125,61,2026-02-22,2,168,Forecasting
39126,7014,2026-04-09,7,81,Automation
39127,2454,2025-07-24,4,14,Reports
39128,6490,2025-06-27,4,56,Forecasting
39129,4500,2025-11-24,3,163,Reports
39130,6892,2025-09-26,3,180,Reports
39131,4763,2026-02-22,3,16,Automation
39132,7632,2025-09-25,4,101,Reports
39133,7000,2026-01-16,1,76,Export Data
39134,1954,2026-03-12,3,83,Dashboard
39135,5606,2025-11-13,9,7,Analytics
39136,5986,2025-12-08,1,145,Forecasting
39137,1397,2025-09-15,9,147,Dashboard
39138,9068,2025-07-22,9,69,Automation
39139,5567,2026-01-14,1,125,Dashboard
39140,6525,2026-03-15,9,129,AI Assistant
39141,1171,2025-12-31,6,164,Export Data
39142,8394,2026-03-12,9,8,Dashboard
39143,6803,2025-08-14,9,141,Reports
39144,1745,2026-04-21,4,31,Dashboard
39145,6356,2025-11-07,7,56,Reports
39146,4981,2026-05-07,6,158,Export Data
39147,4425,2025-08-08,4,61,Analytics
39148,9218,2025-12-20,3,53,Reports
39149,1356,2025-09-28,4,8,Export Data
39150,5356,2026-02-01,7,18,Reports
39151,3071,2025-12-19,7,72,Forecasting
39152,1436,2025-09-09,2,117,Export Data
39153,3557,2026-02-22,6,143,AI Assistant
39154,8417,2025-10-02,9,52,AI Assistant
39155,3678,2025-06-28,2,120,Export Data
39156,3620,2026-05-03,10,40,Forecasting
39157,2722,2026-05-18,2,36,AI Assistant
39158,7803,2026-02-19,4,40,Analytics
39159,4447,2026-01-18,3,5,AI Assistant
39160,2191,2025-07-02,9,56,Dashboard
39161,5528,2025-10-19,9,5,Automation
39162,8072,2025-08-01,4,170,Automation
39163,4129,2026-01-17,7,76,Export Data
39164,909,2026-06-08,2,107,Analytics
39165,1533,2026-02-26,4,142,Dashboard
39166,8129,2026-05-03,4,175,Reports
39167,6538,2025-06-30,8,86,Forecasting
39168,3709,2025-09-10,5,120,AI Assistant
39169,4133,2026-04-07,7,141,Reports
39170,253,2026-03-05,4,128,Automation
39171,8386,2026-04-14,5,73,Automation
39172,274,2026-04-14,10,8,Analytics
39173,7021,2025-10-14,9,83,AI Assistant
39174,9533,2025-12-17,1,43,Automation
39175,5277,2026-03-27,4,56,Forecasting
39176,4160,2026-02-27,6,42,Reports
39177,227,2026-01-12,2,17,Dashboard
39178,9503,2026-04-06,4,146,Automation
39179,5043,2025-12-18,5,179,Automation
39180,7459,2026-05-16,10,6,AI Assistant
39181,1024,2026-02-14,10,78,AI Assistant
39182,3440,2026-06-16,7,129,Dashboard
39183,2067,2025-06-24,1,50,AI Assistant
39184,657,2025-11-17,4,155,Automation
39185,7528,2025-11-11,1,95,Export Data
39186,6311,2026-01-04,2,68,Reports
39187,7598,2026-05-20,6,18,AI Assistant
39188,7466,2026-05-08,6,136,Automation
39189,3848,2025-09-08,10,18,Analytics
39190,8102,2026-01-02,9,69,Export Data
39191,2147,2026-05-14,8,169,Analytics
39192,5635,2026-05-15,2,160,Reports
39193,8158,2025-08-07,10,123,Automation
39194,4857,2025-09-10,10,131,Dashboard
39195,5429,2025-10-14,7,180,Forecasting
39196,6815,2026-04-04,5,35,Analytics
39197,9822,2026-04-02,7,141,Dashboard
39198,9786,2026-06-10,3,90,Analytics
39199,4263,2025-08-05,5,102,AI Assistant
39200,797,2026-04-20,5,121,Forecasting
39201,5598,2025-09-28,7,163,Automation
39202,9469,2026-02-15,9,168,Reports
39203,2193,2025-08-12,2,128,Export Data
39204,6111,2025-07-05,7,144,Automation
39205,2960,2026-06-12,5,96,Reports
39206,7833,2026-01-28,4,46,Forecasting
39207,4283,2025-12-28,5,71,Dashboard
39208,4242,2025-11-19,10,133,Export Data
39209,9352,2025-10-01,3,172,Export Data
39210,2295,2026-02-03,9,123,Forecasting
39211,2669,2025-10-26,5,42,Reports
39212,755,2025-11-04,9,97,Automation
39213,2300,2025-10-18,5,91,Export Data
39214,9272,2026-03-07,3,160,Dashboard
39215,8419,2025-10-16,4,36,Forecasting
39216,7062,2025-11-26,5,26,Reports
39217,1607,2026-03-29,5,49,Export Data
39218,1029,2025-12-26,4,8,Automation
39219,5636,2025-09-21,1,20,Export Data
39220,4498,2026-02-14,9,144,Export Data
39221,962,2025-07-04,4,155,Analytics
39222,8558,2025-12-24,10,179,Forecasting
39223,991,2026-01-26,9,130,Automation
39224,8185,2026-06-17,10,133,Export Data
39225,3659,2026-01-03,5,34,Analytics
39226,9951,2025-07-03,5,61,Dashboard
39227,427,2025-10-13,4,135,AI Assistant
39228,5700,2026-01-27,2,8,Forecasting
39229,5922,2026-04-04,3,5,Reports
39230,8056,2025-07-25,1,146,AI Assistant
39231,4008,2026-03-18,8,5,Dashboard
39232,2841,2026-01-28,8,78,Export Data
39233,2819,2025-09-19,1,179,Reports
39234,3146,2025-09-10,5,105,Analytics
39235,4145,2025-11-12,4,157,Analytics
39236,1399,2025-10-20,6,146,AI Assistant
39237,4108,2026-01-31,2,53,Forecasting
39238,146,2025-08-03,6,60,Dashboard
39239,6088,2026-03-04,2,149,Analytics
39240,5940,2026-04-29,2,97,Forecasting
39241,5709,2026-04-10,10,15,Export Data
39242,1348,2026-02-23,3,141,Analytics
39243,124,2025-10-09,2,135,Reports
39244,5189,2025-11-24,10,150,Forecasting
39245,6608,2025-11-05,10,173,Reports
39246,500,2025-07-22,10,41,Automation
39247,1107,2025-10-07,2,157,Analytics
39248,6243,2026-03-12,7,39,AI Assistant
39249,9783,2026-04-27,9,53,Export Data
39250,2730,2025-08-10,1,8,AI Assistant
39251,8800,2026-04-01,6,166,Export Data
39252,2463,2025-12-26,10,120,Dashboard
39253,4790,2025-07-20,6,28,AI Assistant
39254,2750,2025-07-22,6,114,Automation
39255,4868,2025-07-09,7,170,Forecasting
39256,4248,2025-12-11,6,154,AI Assistant
39257,8534,2025-09-01,3,121,Export Data
39258,8880,2026-06-14,6,126,Export Data
39259,1523,2025-09-19,2,129,Automation
39260,8185,2025-08-06,10,143,AI Assistant
39261,2237,2026-01-19,9,58,Reports
39262,272,2026-05-18,8,137,Dashboard
39263,7631,2026-02-07,7,42,Forecasting
39264,7144,2025-11-15,8,86,Forecasting
39265,8911,2025-09-06,4,116,AI Assistant
39266,1173,2026-02-22,1,133,Automation
39267,69,2026-02-14,2,168,Reports
39268,8943,2025-12-05,6,151,Forecasting
39269,3868,2025-11-12,6,83,Forecasting
39270,5910,2025-07-17,5,72,Export Data
39271,4123,2025-08-21,2,34,Forecasting
39272,7764,2025-07-06,1,166,Export Data
39273,2275,2026-05-12,10,11,Dashboard
39274,5691,2025-10-19,4,90,Dashboard
39275,4509,2026-01-23,9,136,Analytics
39276,577,2025-08-22,7,155,Analytics
39277,1831,2026-06-21,4,149,Analytics
39278,9949,2026-01-24,6,52,Export Data
39279,7081,2025-11-10,2,156,Dashboard
39280,8902,2026-05-15,7,165,Automation
39281,2839,2025-10-14,10,62,Automation
39282,7514,2026-06-05,2,41,Dashboard
39283,3357,2025-11-25,7,19,Export Data
39284,918,2025-07-31,6,42,AI Assistant
39285,2335,2025-06-26,4,23,Automation
39286,7346,2026-03-13,9,95,Forecasting
39287,7387,2026-05-03,8,161,AI Assistant
39288,6331,2026-04-25,1,170,AI Assistant
39289,8209,2026-03-25,4,149,AI Assistant
39290,3715,2026-01-09,9,33,Forecasting
39291,8158,2025-07-02,7,168,AI Assistant
39292,4846,2025-12-30,9,115,Reports
39293,7386,2025-07-07,2,45,Export Data
39294,1133,2026-04-20,7,8,Dashboard
39295,4781,2025-10-20,7,12,Reports
39296,1869,2026-05-15,9,142,Forecasting
39297,6964,2026-01-04,8,119,Dashboard
39298,4386,2026-02-15,3,60,AI Assistant
39299,5399,2026-01-29,10,47,Automation
39300,501,2026-05-20,7,143,Export Data
39301,8149,2025-11-19,2,130,AI Assistant
39302,5464,2025-11-11,8,66,Export Data
39303,7903,2026-01-11,5,15,Reports
39304,3268,2026-03-14,1,70,Reports
39305,2657,2026-05-07,9,177,Export Data
39306,8801,2026-04-10,3,92,Reports
39307,6951,2025-08-24,6,39,Reports
39308,9558,2026-01-04,4,94,Automation
39309,7410,2026-05-02,1,173,AI Assistant
39310,8321,2025-07-16,4,31,Dashboard
39311,2729,2025-12-03,10,60,Analytics
39312,1430,2026-04-27,10,134,Analytics
39313,7173,2026-03-15,3,82,Analytics
39314,5481,2025-10-13,4,76,Reports
39315,3959,2026-02-06,7,92,Export Data
39316,2131,2026-04-07,3,158,Automation
39317,9925,2026-02-08,10,171,Reports
39318,2794,2025-10-04,4,66,Export Data
39319,6401,2026-06-06,5,141,Dashboard
39320,6149,2026-06-20,3,97,Automation
39321,1890,2025-09-15,10,96,Forecasting
39322,3167,2026-05-30,10,30,Dashboard
39323,7175,2026-01-25,5,130,Automation
39324,2012,2025-09-22,6,88,Reports
39325,2440,2026-02-12,2,93,AI Assistant
39326,4571,2026-04-24,9,80,Automation
39327,1304,2026-06-18,1,86,Analytics
39328,7731,2025-12-01,5,61,Export Data
39329,6037,2026-04-12,7,148,Dashboard
39330,1327,2026-03-27,5,123,Export Data
39331,1730,2026-01-12,2,39,Reports
39332,7230,2026-04-22,1,31,Automation
39333,9092,2025-12-06,2,167,Forecasting
39334,523,2026-03-05,5,150,Automation
39335,7541,2025-10-02,1,5,Forecasting
39336,9075,2025-06-26,6,51,Reports
39337,912,2025-09-19,5,17,Automation
39338,6089,2025-07-26,7,69,Reports
39339,9049,2025-10-08,2,140,Analytics
39340,8917,2026-03-11,7,168,Forecasting
39341,1170,2026-06-12,5,142,Reports
39342,8937,2026-01-19,3,115,AI Assistant
39343,8253,2026-06-03,4,175,Reports
39344,1708,2025-12-30,10,144,Dashboard
39345,4615,2026-04-19,9,173,AI Assistant
39346,1162,2026-03-25,8,49,Reports
39347,4575,2026-05-27,3,57,AI Assistant
39348,883,2025-09-21,1,39,Automation
39349,7534,2025-11-25,5,90,Dashboard
39350,1741,2026-04-25,5,103,Export Data
39351,5807,2025-12-20,9,45,AI Assistant
39352,5997,2026-03-26,8,159,Forecasting
39353,3420,2026-04-27,1,18,Export Data
39354,8708,2025-10-31,5,127,Reports
39355,1655,2025-09-27,7,88,Dashboard
39356,7836,2025-09-24,10,133,AI Assistant
39357,2324,2025-08-11,9,79,Reports
39358,5881,2025-08-17,7,136,Dashboard
39359,7721,2026-03-18,9,167,Analytics
39360,6150,2026-04-02,9,111,Automation
39361,8599,2026-01-03,2,130,Export Data
39362,1119,2026-02-06,5,63,Analytics
39363,7994,2025-10-16,8,60,AI Assistant
39364,4772,2025-11-30,4,79,Reports
39365,5126,2025-12-02,7,69,Dashboard
39366,9395,2026-01-11,2,118,Forecasting
39367,5368,2025-07-02,8,158,Forecasting
39368,6415,2025-08-06,1,176,Analytics
39369,9538,2025-07-19,10,112,Analytics
39370,4687,2025-08-10,5,84,Automation
39371,7695,2026-04-06,3,5,Reports
39372,4947,2025-11-01,7,173,Dashboard
39373,1746,2025-10-13,2,98,Export Data
39374,8492,2026-04-04,7,21,Export Data
39375,4326,2026-01-17,1,130,Automation
39376,3981,2025-07-14,9,153,Dashboard
39377,9241,2025-12-03,3,37,AI Assistant
39378,2383,2025-10-03,7,36,Reports
39379,7464,2026-02-08,8,135,Reports
39380,9849,2026-05-13,4,118,Reports
39381,390,2025-11-12,7,170,Dashboard
39382,1397,2026-04-03,4,53,Dashboard
39383,5296,2025-11-04,9,134,Dashboard
39384,6936,2025-10-21,6,16,Export Data
39385,7593,2026-04-09,1,97,Reports
39386,7542,2025-08-23,6,166,Analytics
39387,3502,2025-08-15,5,112,AI Assistant
39388,7700,2025-12-05,8,104,Reports
39389,9612,2025-08-28,2,53,Automation
39390,835,2025-12-06,2,166,Export Data
39391,626,2025-11-19,4,84,Export Data
39392,4131,2025-11-24,10,91,Automation
39393,6722,2025-08-07,8,165,Automation
39394,7272,2025-11-18,4,170,AI Assistant
39395,8564,2025-09-23,6,37,AI Assistant
39396,7563,2026-04-25,1,109,Reports
39397,5127,2025-11-18,4,102,Reports
39398,8337,2026-01-01,2,88,Dashboard
39399,9484,2026-06-09,7,80,Analytics
39400,1493,2025-12-09,3,177,Dashboard
39401,6825,2025-08-31,1,49,Export Data
39402,5079,2026-04-22,4,29,Analytics
39403,8829,2025-07-11,1,11,Dashboard
39404,8540,2026-03-05,7,68,Analytics
39405,5854,2025-11-18,1,165,Automation
39406,340,2026-01-16,9,178,AI Assistant
39407,3774,2026-05-25,8,68,Export Data
39408,3350,2025-11-23,7,179,Dashboard
39409,8017,2026-01-02,10,102,Export Data
39410,1938,2026-04-03,8,172,Analytics
39411,6348,2026-05-28,4,29,AI Assistant
39412,1140,2025-07-06,6,49,Dashboard
39413,1258,2025-08-21,9,134,Dashboard
39414,8637,2025-08-06,6,52,Dashboard
39415,886,2025-07-28,6,65,AI Assistant
39416,8199,2025-12-27,6,148,Reports
39417,9273,2025-11-29,10,106,AI Assistant
39418,9417,2025-12-11,6,108,Dashboard
39419,7387,2025-12-09,5,80,Dashboard
39420,9515,2026-03-11,3,19,Dashboard
39421,9599,2025-11-01,5,6,Export Data
39422,6441,2025-09-22,4,103,Export Data
39423,16,2026-02-19,3,176,AI Assistant
39424,2590,2025-10-07,1,131,Analytics
39425,924,2026-03-25,3,7,AI Assistant
39426,3610,2025-09-06,7,104,Automation
39427,8561,2025-12-12,4,161,Forecasting
39428,4824,2026-05-05,1,96,Dashboard
39429,4752,2026-06-15,7,172,Export Data
39430,1144,2025-08-13,9,101,Automation
39431,1279,2025-10-12,8,40,Reports
39432,4196,2026-01-05,2,50,AI Assistant
39433,9216,2026-05-08,8,22,AI Assistant
39434,5999,2025-09-10,4,156,Export Data
39435,9014,2026-02-24,7,162,Dashboard
39436,9178,2026-01-04,2,25,Export Data
39437,6775,2026-05-02,4,180,Reports
39438,3789,2025-11-17,9,100,Forecasting
39439,5056,2026-04-14,6,146,Analytics
39440,8099,2025-12-11,7,165,Dashboard
39441,900,2026-06-01,8,76,Forecasting
39442,4652,2026-06-14,5,115,Analytics
39443,4443,2025-12-20,1,140,Automation
39444,4566,2025-10-26,8,88,Export Data
39445,464,2026-01-07,4,66,Analytics
39446,3990,2026-04-04,10,57,Export Data
39447,7124,2026-01-19,9,98,Analytics
39448,5747,2026-05-18,7,156,Automation
39449,351,2026-01-16,10,49,Automation
39450,3110,2025-11-29,6,180,Export Data
39451,8077,2026-02-11,1,153,Automation
39452,4807,2026-02-10,4,100,Analytics
39453,7896,2025-07-30,8,152,Analytics
39454,2351,2025-10-23,3,25,AI Assistant
39455,1060,2025-10-08,9,147,Reports
39456,1210,2025-10-01,1,66,Reports
39457,3886,2026-06-10,4,40,Dashboard
39458,3019,2025-11-07,7,90,Export Data
39459,4132,2025-07-14,5,104,Reports
39460,2375,2025-07-08,8,142,Dashboard
39461,5341,2026-02-15,2,58,Reports
39462,4966,2025-07-18,3,25,Reports
39463,1237,2025-11-08,9,140,Export Data
39464,1391,2026-05-26,3,96,Forecasting
39465,4098,2026-01-07,2,61,Reports
39466,1362,2025-11-13,4,127,Forecasting
39467,3382,2025-08-27,10,45,Forecasting
39468,4553,2026-03-11,1,107,Reports
39469,2172,2026-03-19,1,62,AI Assistant
39470,8318,2025-06-30,9,142,Dashboard
39471,2468,2026-03-22,7,20,Reports
39472,3258,2026-02-02,2,38,Automation
39473,2761,2025-11-20,2,98,Reports
39474,4113,2025-12-27,10,32,Automation
39475,2276,2026-05-04,9,118,Dashboard
39476,5212,2025-12-18,5,75,Reports
39477,714,2025-11-13,7,109,Automation
39478,5482,2025-07-05,4,53,Dashboard
39479,7678,2025-10-12,6,138,Export Data
39480,944,2026-04-02,5,99,AI Assistant
39481,6890,2026-02-03,8,51,AI Assistant
39482,7669,2025-07-01,4,98,Dashboard
39483,7125,2025-08-18,5,78,Forecasting
39484,8600,2026-02-23,9,33,Export Data
39485,6272,2025-09-18,2,50,Automation
39486,5397,2025-07-25,10,95,Forecasting
39487,3342,2025-10-13,10,18,AI Assistant
39488,5291,2025-12-16,3,166,Dashboard
39489,5415,2025-07-16,8,56,Export Data
39490,8562,2025-09-06,3,56,Reports
39491,2586,2025-10-29,9,104,Reports
39492,9261,2025-08-29,9,132,Automation
39493,8682,2025-11-10,10,40,Analytics
39494,1734,2025-12-11,5,118,Automation
39495,1493,2025-11-14,1,11,Forecasting
39496,6199,2025-06-28,2,79,Export Data
39497,8597,2025-08-06,3,53,Reports
39498,7268,2025-10-25,6,78,Forecasting
39499,4772,2026-05-12,9,62,Reports
39500,1560,2026-02-13,3,171,Analytics
39501,9499,2025-12-26,5,106,Analytics
39502,1586,2026-02-24,10,171,Reports
39503,4411,2025-10-16,8,98,Dashboard
39504,2955,2025-06-25,4,50,Dashboard
39505,5844,2026-01-01,1,6,AI Assistant
39506,3031,2026-03-01,4,143,Reports
39507,5366,2026-03-27,8,90,Export Data
39508,7868,2026-05-16,10,137,Reports
39509,7572,2025-10-05,4,180,Reports
39510,6669,2026-05-08,1,107,Export Data
39511,5237,2025-09-26,3,41,Reports
39512,910,2026-03-06,9,177,Export Data
39513,5094,2025-12-05,9,5,Forecasting
39514,3824,2025-11-27,7,18,Reports
39515,2436,2025-07-05,3,63,AI Assistant
39516,6709,2025-08-05,6,106,Forecasting
39517,8345,2025-06-27,4,62,Automation
39518,8448,2025-10-11,2,151,Forecasting
39519,6955,2026-06-04,2,145,Reports
39520,2611,2026-02-23,7,88,Automation
39521,6273,2026-04-18,6,23,Automation
39522,9149,2025-10-05,1,47,Export Data
39523,6738,2026-03-23,8,145,Export Data
39524,4233,2026-05-13,1,133,Forecasting
39525,5719,2026-05-13,2,67,Analytics
39526,3158,2026-01-07,2,174,Reports
39527,3433,2026-03-17,2,90,Dashboard
39528,3939,2025-06-27,4,112,AI Assistant
39529,1480,2025-11-25,5,66,Forecasting
39530,7282,2026-01-17,6,136,Automation
39531,4199,2025-08-19,3,152,Export Data
39532,2969,2026-02-25,5,179,Forecasting
39533,1181,2026-05-24,3,155,Reports
39534,5505,2026-04-18,5,75,AI Assistant
39535,9904,2025-08-24,9,27,Analytics
39536,944,2025-06-27,7,44,Analytics
39537,6477,2025-08-06,4,45,Dashboard
39538,1529,2025-09-29,8,45,Reports
39539,3559,2025-10-10,7,175,Reports
39540,8365,2025-10-28,4,126,Analytics
39541,8479,2025-07-11,2,41,Forecasting
39542,1425,2026-02-26,2,37,Analytics
39543,2680,2026-04-04,2,65,Forecasting
39544,8576,2025-08-08,6,124,Analytics
39545,3398,2025-07-15,9,165,Automation
39546,2648,2025-08-31,5,41,Reports
39547,8869,2025-12-06,8,98,Dashboard
39548,7506,2025-08-19,10,33,Forecasting
39549,3043,2026-03-19,9,98,Forecasting
39550,6056,2026-01-06,7,112,Analytics
39551,8513,2025-12-26,9,61,Analytics
39552,4207,2025-06-21,8,27,Analytics
39553,9785,2026-03-04,10,145,Reports
39554,8095,2025-08-23,5,104,Automation
39555,3400,2026-05-04,6,149,Forecasting
39556,3252,2026-05-04,1,154,AI Assistant
39557,3013,2026-06-20,2,33,Automation
39558,2974,2025-12-02,9,11,Automation
39559,8165,2026-04-09,10,132,Forecasting
39560,6851,2025-08-12,9,137,Automation
39561,5971,2025-07-12,7,164,Export Data
39562,6381,2025-10-02,5,116,Export Data
39563,6978,2026-03-22,2,47,Export Data
39564,2540,2026-02-07,10,161,AI Assistant
39565,395,2025-11-07,10,60,Automation
39566,5807,2025-08-23,10,131,Forecasting
39567,1133,2026-04-10,10,82,Forecasting
39568,334,2026-04-03,6,19,Automation
39569,7894,2025-07-31,4,177,Analytics
39570,7091,2026-02-07,5,56,AI Assistant
39571,3030,2026-02-26,2,20,Automation
39572,2828,2026-04-13,10,62,Reports
39573,3550,2026-03-22,7,139,Forecasting
39574,2165,2026-05-26,10,102,AI Assistant
39575,3107,2025-10-13,6,131,Forecasting
39576,1007,2025-10-27,1,81,Forecasting
39577,2277,2025-12-02,7,69,Reports
39578,6265,2026-05-18,5,122,AI Assistant
39579,7871,2025-08-05,9,131,Reports
39580,7145,2025-07-16,10,134,Automation
39581,8371,2026-01-13,10,24,Export Data
39582,1689,2025-10-07,10,170,Export Data
39583,4680,2025-08-04,8,28,Dashboard
39584,3266,2025-10-05,1,123,Dashboard
39585,4976,2025-09-25,3,70,Export Data
39586,6805,2025-10-02,5,93,Export Data
39587,5553,2026-02-24,10,42,Reports
39588,5706,2026-04-23,1,64,Reports
39589,4925,2025-07-16,8,95,Automation
39590,6910,2026-04-06,2,11,Analytics
39591,3776,2025-10-28,8,107,AI Assistant
39592,8059,2025-08-24,9,83,Export Data
39593,3963,2025-08-18,4,90,AI Assistant
39594,2516,2026-05-12,8,91,Dashboard
39595,6776,2026-01-15,1,167,Automation
39596,7395,2025-07-22,9,140,AI Assistant
39597,2637,2025-11-03,1,67,AI Assistant
39598,2533,2025-12-17,8,130,Forecasting
39599,8170,2025-11-24,1,133,Automation
39600,7077,2025-12-17,8,93,Analytics
39601,1583,2025-07-09,8,156,Forecasting
39602,5958,2025-10-26,9,36,AI Assistant
39603,6304,2025-10-12,3,89,AI Assistant
39604,1499,2026-02-19,9,135,AI Assistant
39605,5539,2025-08-16,3,6,Automation
39606,6501,2026-06-15,6,146,AI Assistant
39607,258,2026-04-28,6,14,AI Assistant
39608,545,2025-07-20,10,38,AI Assistant
39609,9957,2025-08-11,1,63,Dashboard
39610,558,2025-10-06,6,120,Automation
39611,9745,2026-06-18,4,21,Automation
39612,1517,2026-01-28,5,61,Reports
39613,3202,2026-03-27,10,105,Dashboard
39614,5030,2026-04-04,1,169,Forecasting
39615,1286,2026-03-30,4,135,AI Assistant
39616,5824,2026-05-12,8,13,Export Data
39617,6631,2026-04-20,3,173,Analytics
39618,3950,2025-09-02,6,88,Reports
39619,4755,2025-12-03,3,142,Dashboard
39620,2167,2025-07-22,2,100,Dashboard
39621,9656,2025-11-29,2,153,Dashboard
39622,6939,2025-10-06,2,141,Reports
39623,8978,2025-08-28,8,41,Reports
39624,9844,2026-03-06,4,65,AI Assistant
39625,7063,2026-05-11,2,145,Dashboard
39626,6480,2025-11-11,6,100,Analytics
39627,9515,2025-07-18,10,94,Dashboard
39628,1359,2025-08-18,1,105,Dashboard
39629,7849,2026-01-17,6,84,Forecasting
39630,9046,2025-09-18,9,30,Dashboard
39631,4813,2026-02-20,10,84,Reports
39632,5332,2026-04-18,3,113,Export Data
39633,2337,2025-07-23,3,32,Forecasting
39634,7792,2025-08-20,6,75,Dashboard
39635,7830,2025-12-31,10,141,Forecasting
39636,550,2025-11-23,5,172,Analytics
39637,8487,2025-10-10,8,166,Analytics
39638,3434,2025-09-29,4,137,AI Assistant
39639,7588,2025-09-12,2,145,Forecasting
39640,8435,2026-01-06,2,78,Export Data
39641,7177,2025-12-16,4,117,Export Data
39642,6923,2025-08-26,3,67,Analytics
39643,7986,2025-12-25,3,118,Reports
39644,4086,2025-08-19,10,111,Reports
39645,2922,2025-08-19,4,18,Export Data
39646,813,2026-03-27,8,80,Automation
39647,5067,2026-02-05,2,104,Analytics
39648,380,2025-09-21,1,82,AI Assistant
39649,3013,2026-02-08,6,112,Analytics
39650,8148,2026-05-30,8,143,Export Data
39651,4665,2025-10-16,10,61,Forecasting
39652,9728,2025-12-13,2,127,AI Assistant
39653,3005,2026-01-10,6,86,Analytics
39654,6730,2026-01-07,10,122,Automation
39655,4315,2026-05-03,10,48,Automation
39656,191,2025-08-21,2,11,Export Data
