subscription_id,customer_id,plan_name,monthly_price,start_date,end_date,status
6513,7205,Basic,499,2026-02-11,2099-12-31,Active
6514,7206,Pro,999,2025-09-05,2099-12-31,Active
6515,7207,Basic,499,2024-10-09,2099-12-31,Active
6516,7209,Basic,499,2025-06-10,2099-12-31,Active
6517,7211,Basic,499,2025-02-25,2099-12-31,Active
6518,7212,Basic,499,2024-10-17,2099-12-31,Active
6519,7214,Enterprise,2999,2024-10-09,2099-12-31,Active
6520,7215,Pro,999,2024-11-17,2025-04-06 00:00:00,Cancelled
6521,7216,Basic,499,2025-11-22,2099-12-31,Active
6522,7217,Pro,999,2025-08-16,2026-02-17 00:00:00,Cancelled
6523,7218,Pro,999,2025-06-22,2099-12-31,Active
6524,7219,Pro,999,2024-10-25,2099-12-31,Active
6525,7220,Basic,499,2024-11-14,2099-12-31,Active
6526,7221,Pro,999,2024-11-29,2099-12-31,Active
6527,7222,Pro,999,2025-01-06,2025-04-03 00:00:00,Cancelled
6528,7223,Enterprise,2999,2025-05-27,2099-12-31,Active
6529,7224,Basic,499,2025-08-02,2099-12-31,Active
6530,7225,Enterprise,2999,2024-07-09,2099-12-31,Active
6531,7226,Basic,499,2025-02-13,2099-12-31,Active
6532,7227,Basic,499,2024-09-29,2099-12-31,Active
6533,7228,Enterprise,2999,2026-03-07,2099-12-31,Active
6534,7229,Basic,499,2026-02-01,2099-12-31,Active
6535,7230,Pro,999,2025-12-27,2099-12-31,Active
6536,7232,Enterprise,2999,2026-03-16,2099-12-31,Active
6537,7233,Enterprise,2999,2026-02-24,2099-12-31,Active
6538,7234,Pro,999,2024-08-23,2099-12-31,Active
6539,7236,Pro,999,2025-03-26,2099-12-31,Active
6540,7237,Basic,499,2024-09-02,2099-12-31,Active
6541,7238,Basic,499,2025-08-10,2099-12-31,Active
6542,7239,Pro,999,2025-07-05,2099-12-31,Active
6543,7240,Enterprise,2999,2025-10-02,2025-12-09 00:00:00,Cancelled
6544,7241,Basic,499,2025-09-22,2099-12-31,Active
6545,7242,Basic,499,2025-06-19,2099-12-31,Active
6546,7243,Pro,999,2024-07-17,2099-12-31,Active
6547,7245,Basic,499,2024-12-15,2099-12-31,Active
6548,7246,Enterprise,2999,2024-11-18,2025-05-29 00:00:00,Cancelled
6549,7247,Enterprise,2999,2025-01-10,2099-12-31,Active
6550,7248,Enterprise,2999,2025-08-21,2099-12-31,Active
6551,7249,Pro,999,2026-04-05,2099-12-31,Active
6552,7250,Basic,499,2025-05-30,2099-12-31,Active
6553,7251,Basic,499,2026-04-16,2099-12-31,Active
6554,7252,Enterprise,2999,2026-06-18,2099-12-31,Active
6555,7253,Enterprise,2999,2025-02-27,2099-12-31,Active
6556,7254,Basic,499,2024-07-08,2099-12-31,Active
6557,7255,Enterprise,2999,2025-07-22,2099-12-31,Active
6558,7256,Enterprise,2999,2025-09-26,2099-12-31,Active
6559,7257,Basic,499,2024-09-08,2099-12-31,Active
6560,7258,Pro,999,2025-05-10,2099-12-31,Active
6561,7259,Basic,499,2025-01-16,2099-12-31,Active
6562,7260,Pro,999,2025-09-09,2026-09-09 00:00:00,Cancelled
6563,7261,Enterprise,2999,2024-09-29,2099-12-31,Active
6564,7262,Basic,499,2024-11-21,2099-12-31,Active
6565,7263,Pro,999,2024-10-19,2099-12-31,Active
6566,7264,Basic,499,2025-07-21,2026-06-08 00:00:00,Cancelled
6567,7265,Basic,499,2025-09-29,2099-12-31,Active
6568,7266,Pro,999,2026-02-11,2099-12-31,Active
6569,7267,Enterprise,2999,2025-11-02,2099-12-31,Active
6570,7268,Basic,499,2025-08-13,2026-06-12 00:00:00,Cancelled
6571,7269,Enterprise,2999,2025-05-08,2099-12-31,Active
6572,7270,Basic,499,2024-09-15,2099-12-31,Active
6573,7271,Enterprise,2999,2025-07-27,2099-12-31,Active
6574,7272,Basic,499,2024-12-18,2025-04-19 00:00:00,Cancelled
6575,7273,Enterprise,2999,2025-02-08,2099-12-31,Active
6576,7274,Basic,499,2025-07-04,2099-12-31,Active
6577,7275,Basic,499,2026-06-05,2099-12-31,Active
6578,7276,Basic,499,2026-06-20,2099-12-31,Active
6579,7277,Enterprise,2999,2025-01-17,2099-12-31,Active
6580,7278,Enterprise,2999,2025-05-16,2099-12-31,Active
6581,7279,Enterprise,2999,2025-10-27,2099-12-31,Active
6582,7280,Basic,499,2024-08-11,2099-12-31,Active
6583,7281,Basic,499,2024-07-08,2099-12-31,Active
6584,7283,Pro,999,2024-11-18,2025-10-20 00:00:00,Cancelled
6585,7284,Enterprise,2999,2026-03-10,2099-12-31,Active
6586,7285,Basic,499,2024-11-20,2099-12-31,Active
6587,7286,Enterprise,2999,2024-08-17,2099-12-31,Active
6588,7287,Enterprise,2999,2025-06-06,2099-12-31,Active
6589,7288,Enterprise,2999,2025-10-17,2099-12-31,Active
6590,7289,Basic,499,2025-01-04,2099-12-31,Active
6591,7290,Basic,499,2024-12-03,2099-12-31,Active
6592,7291,Enterprise,2999,2024-08-07,2099-12-31,Active
6593,7292,Pro,999,2024-07-20,2024-12-18 00:00:00,Cancelled
6594,7293,Enterprise,2999,2026-04-16,2099-12-31,Active
6595,7294,Enterprise,2999,2024-12-23,2099-12-31,Active
6596,7296,Basic,499,2025-05-27,2026-01-16 00:00:00,Cancelled
6597,7297,Basic,499,2025-07-23,2099-12-31,Active
6598,7298,Basic,499,2026-04-28,2099-12-31,Active
6599,7299,Enterprise,2999,2026-05-02,2099-12-31,Active
6600,7300,Pro,999,2026-03-02,2026-09-28 00:00:00,Cancelled
6601,7301,Basic,499,2025-04-26,2099-12-31,Active
6602,7302,Basic,499,2025-07-15,2099-12-31,Active
6603,7303,Pro,999,2025-11-30,2099-12-31,Active
6604,7304,Pro,999,2026-03-02,2099-12-31,Active
6605,7305,Enterprise,2999,2025-02-25,2099-12-31,Active
6606,7306,Enterprise,2999,2025-03-04,2099-12-31,Active
6607,7307,Pro,999,2026-05-23,2099-12-31,Active
6608,7308,Basic,499,2024-10-01,2099-12-31,Active
6609,7309,Enterprise,2999,2025-03-02,2099-12-31,Active
6610,7310,Enterprise,2999,2024-08-29,2099-12-31,Active
6611,7311,Enterprise,2999,2026-02-09,2099-12-31,Active
6612,7312,Pro,999,2026-01-24,2099-12-31,Active
6613,7313,Enterprise,2999,2026-01-01,2099-12-31,Active
6614,7314,Pro,999,2025-12-20,2099-12-31,Active
6615,7315,Enterprise,2999,2024-06-25,2099-12-31,Active
6616,7316,Basic,499,2025-04-26,2099-12-31,Active
6617,7318,Enterprise,2999,2024-07-23,2024-12-05 00:00:00,Cancelled
6618,7319,Pro,999,2024-07-09,2099-12-31,Active
6619,7320,Basic,499,2024-07-16,2099-12-31,Active
6620,7322,Pro,999,2026-03-01,2099-12-31,Active
6621,7323,Pro,999,2024-12-01,2099-12-31,Active
6622,7324,Enterprise,2999,2026-04-25,2026-09-02 00:00:00,Cancelled
6623,7325,Basic,499,2025-06-07,2099-12-31,Active
6624,7326,Enterprise,2999,2024-12-27,2099-12-31,Active
6625,7328,Pro,999,2025-06-13,2099-12-31,Active
6626,7329,Basic,499,2025-10-31,2099-12-31,Active
6627,7330,Pro,999,2026-04-14,2099-12-31,Active
6628,7331,Pro,999,2025-01-25,2099-12-31,Active
6629,7332,Enterprise,2999,2025-05-11,2099-12-31,Active
6630,7334,Enterprise,2999,2024-12-24,2099-12-31,Active
6631,7336,Pro,999,2026-04-16,2026-05-19 00:00:00,Cancelled
6632,7337,Enterprise,2999,2025-02-15,2099-12-31,Active
6633,7339,Enterprise,2999,2024-12-21,2025-05-04 00:00:00,Cancelled
6634,7340,Pro,999,2025-07-17,2026-04-28 00:00:00,Cancelled
6635,7341,Enterprise,2999,2025-01-30,2099-12-31,Active
6636,7343,Basic,499,2024-07-03,2099-12-31,Active
6637,7344,Basic,499,2024-10-04,2025-06-18 00:00:00,Cancelled
6638,7346,Enterprise,2999,2025-06-26,2026-04-10 00:00:00,Cancelled
6639,7347,Enterprise,2999,2025-06-01,2099-12-31,Active
6640,7348,Pro,999,2025-01-19,2099-12-31,Active
6641,7350,Enterprise,2999,2025-07-05,2099-12-31,Active
6642,7352,Basic,499,2024-11-01,2025-08-27 00:00:00,Cancelled
6643,7353,Enterprise,2999,2025-05-22,2099-12-31,Active
6644,7356,Pro,999,2025-04-11,2099-12-31,Active
6645,7357,Pro,999,2025-05-10,2099-12-31,Active
6646,7358,Enterprise,2999,2024-10-22,2025-05-08 00:00:00,Cancelled
6647,7359,Basic,499,2025-12-27,2099-12-31,Active
6648,7360,Basic,499,2025-08-14,2025-09-23 00:00:00,Cancelled
6649,7361,Pro,999,2026-06-02,2099-12-31,Active
6650,7362,Basic,499,2025-04-17,2099-12-31,Active
6651,7363,Basic,499,2025-02-25,2099-12-31,Active
6652,7364,Basic,499,2024-11-26,2099-12-31,Active
6653,7365,Enterprise,2999,2025-05-15,2026-05-09 00:00:00,Cancelled
6654,7366,Enterprise,2999,2024-10-29,2099-12-31,Active
6655,7367,Enterprise,2999,2026-04-15,2099-12-31,Active
6656,7368,Basic,499,2026-06-14,2099-12-31,Active
6657,7369,Enterprise,2999,2025-04-07,2099-12-31,Active
6658,7371,Enterprise,2999,2025-07-24,2099-12-31,Active
6659,7373,Enterprise,2999,2025-11-13,2099-12-31,Active
6660,7374,Enterprise,2999,2024-11-12,2099-12-31,Active
6661,7375,Pro,999,2025-03-24,2099-12-31,Active
6662,7376,Basic,499,2025-01-01,2099-12-31,Active
6663,7377,Enterprise,2999,2025-11-08,2099-12-31,Active
6664,7378,Basic,499,2024-07-17,2099-12-31,Active
6665,7379,Basic,499,2024-11-02,2099-12-31,Active
6666,7380,Pro,999,2025-12-31,2099-12-31,Active
6667,7381,Enterprise,2999,2025-03-13,2099-12-31,Active
6668,7382,Enterprise,2999,2024-07-17,2099-12-31,Active
6669,7383,Enterprise,2999,2024-10-24,2025-08-27 00:00:00,Cancelled
6670,7384,Pro,999,2025-09-08,2099-12-31,Active
6671,7385,Enterprise,2999,2025-04-29,2099-12-31,Active
6672,7386,Pro,999,2025-05-24,2099-12-31,Active
6673,7387,Basic,499,2024-06-24,2099-12-31,Active
6674,7388,Pro,999,2025-03-09,2099-12-31,Active
6675,7389,Enterprise,2999,2025-10-01,2099-12-31,Active
6676,7390,Pro,999,2024-06-30,2099-12-31,Active
6677,7391,Basic,499,2026-05-14,2099-12-31,Active
6678,7392,Pro,999,2024-09-01,2099-12-31,Active
6679,7393,Enterprise,2999,2025-07-06,2099-12-31,Active
6680,7394,Pro,999,2026-05-12,2099-12-31,Active
6681,7395,Basic,499,2026-06-11,2099-12-31,Active
6682,7396,Pro,999,2025-07-01,2099-12-31,Active
6683,7397,Enterprise,2999,2024-08-21,2099-12-31,Active
6684,7398,Enterprise,2999,2025-07-26,2099-12-31,Active
6685,7399,Enterprise,2999,2025-06-09,2099-12-31,Active
6686,7400,Pro,999,2025-01-21,2099-12-31,Active
6687,7401,Pro,999,2026-04-13,2099-12-31,Active
6688,7402,Basic,499,2024-12-09,2099-12-31,Active
6689,7403,Enterprise,2999,2025-05-11,2099-12-31,Active
6690,7404,Enterprise,2999,2025-04-05,2099-12-31,Active
6691,7405,Pro,999,2026-05-29,2099-12-31,Active
6692,7406,Enterprise,2999,2026-03-06,2099-12-31,Active
6693,7407,Basic,499,2025-08-08,2099-12-31,Active
6694,7408,Enterprise,2999,2025-09-12,2099-12-31,Active
6695,7409,Pro,999,2025-10-21,2099-12-31,Active
6696,7410,Pro,999,2024-09-19,2099-12-31,Active
6697,7411,Basic,499,2025-11-16,2099-12-31,Active
6698,7413,Enterprise,2999,2024-11-08,2099-12-31,Active
6699,7414,Pro,999,2025-09-05,2099-12-31,Active
6700,7415,Enterprise,2999,2025-07-04,2099-12-31,Active
6701,7416,Pro,999,2025-02-16,2099-12-31,Active
6702,7417,Basic,499,2024-10-03,2099-12-31,Active
6703,7419,Enterprise,2999,2025-03-09,2025-06-18 00:00:00,Cancelled
6704,7420,Pro,999,2025-10-31,2099-12-31,Active
6705,7421,Basic,499,2026-01-04,2099-12-31,Active
6706,7422,Basic,499,2025-08-04,2026-02-19 00:00:00,Cancelled
6707,7423,Basic,499,2025-06-06,2099-12-31,Active
6708,7425,Basic,499,2025-09-05,2026-04-26 00:00:00,Cancelled
6709,7426,Basic,499,2025-02-06,2099-12-31,Active
6710,7427,Pro,999,2025-10-10,2099-12-31,Active
6711,7428,Basic,499,2025-07-22,2099-12-31,Active
6712,7429,Enterprise,2999,2025-10-12,2099-12-31,Active
6713,7430,Enterprise,2999,2026-05-28,2099-12-31,Active
6714,7431,Basic,499,2025-01-05,2099-12-31,Active
6715,7432,Enterprise,2999,2024-10-29,2025-08-02 00:00:00,Cancelled
6716,7433,Enterprise,2999,2025-05-07,2099-12-31,Active
6717,7434,Pro,999,2025-07-07,2099-12-31,Active
6718,7435,Basic,499,2025-03-05,2099-12-31,Active
6719,7436,Pro,999,2025-01-17,2099-12-31,Active
6720,7437,Pro,999,2026-03-27,2099-12-31,Active
6721,7438,Pro,999,2024-11-17,2099-12-31,Active
6722,7440,Enterprise,2999,2025-05-13,2099-12-31,Active
6723,7442,Enterprise,2999,2025-02-11,2025-05-08 00:00:00,Cancelled
6724,7443,Basic,499,2024-09-16,2099-12-31,Active
6725,7444,Enterprise,2999,2026-06-20,2099-12-31,Active
6726,7445,Pro,999,2026-02-09,2026-04-28 00:00:00,Cancelled
6727,7446,Pro,999,2026-05-13,2099-12-31,Active
6728,7448,Pro,999,2024-12-20,2099-12-31,Active
6729,7449,Basic,499,2025-10-29,2099-12-31,Active
6730,7450,Pro,999,2025-02-16,2099-12-31,Active
6731,7451,Enterprise,2999,2024-11-20,2099-12-31,Active
6732,7452,Pro,999,2026-04-19,2027-02-06 00:00:00,Cancelled
6733,7453,Basic,499,2026-05-02,2026-06-20 00:00:00,Cancelled
6734,7454,Basic,499,2024-08-26,2099-12-31,Active
6735,7455,Enterprise,2999,2024-10-12,2099-12-31,Active
6736,7456,Basic,499,2026-04-26,2099-12-31,Active
6737,7457,Pro,999,2025-05-29,2099-12-31,Active
6738,7458,Pro,999,2024-11-10,2025-08-06 00:00:00,Cancelled
6739,7460,Basic,499,2024-07-26,2099-12-31,Active
6740,7461,Pro,999,2025-10-03,2099-12-31,Active
6741,7462,Basic,499,2024-09-21,2099-12-31,Active
6742,7464,Pro,999,2025-04-28,2099-12-31,Active
6743,7465,Pro,999,2025-10-30,2026-03-10 00:00:00,Cancelled
6744,7466,Basic,499,2026-02-11,2099-12-31,Active
6745,7467,Basic,499,2025-04-03,2099-12-31,Active
6746,7468,Pro,999,2026-04-11,2099-12-31,Active
6747,7469,Enterprise,2999,2025-10-07,2099-12-31,Active
6748,7470,Pro,999,2024-09-21,2099-12-31,Active
6749,7471,Basic,499,2024-06-23,2099-12-31,Active
6750,7472,Basic,499,2025-08-18,2099-12-31,Active
6751,7473,Pro,999,2025-04-22,2099-12-31,Active
6752,7474,Pro,999,2026-01-01,2099-12-31,Active
6753,7475,Basic,499,2024-10-27,2099-12-31,Active
6754,7476,Pro,999,2024-12-31,2099-12-31,Active
6755,7477,Enterprise,2999,2026-06-09,2099-12-31,Active
6756,7478,Enterprise,2999,2026-03-08,2099-12-31,Active
6757,7479,Basic,499,2025-03-05,2099-12-31,Active
6758,7480,Basic,499,2025-04-30,2025-08-31 00:00:00,Cancelled
6759,7481,Pro,999,2026-01-22,2099-12-31,Active
6760,7482,Enterprise,2999,2024-08-08,2099-12-31,Active
6761,7483,Pro,999,2025-05-07,2099-12-31,Active
6762,7484,Pro,999,2026-03-28,2099-12-31,Active
6763,7485,Pro,999,2025-06-16,2099-12-31,Active
6764,7486,Basic,499,2024-10-02,2099-12-31,Active
6765,7488,Enterprise,2999,2025-07-08,2099-12-31,Active
6766,7489,Basic,499,2024-06-26,2099-12-31,Active
6767,7490,Pro,999,2025-08-10,2099-12-31,Active
6768,7491,Pro,999,2024-08-29,2099-12-31,Active
6769,7492,Pro,999,2025-04-06,2099-12-31,Active
6770,7493,Pro,999,2025-09-08,2026-02-15 00:00:00,Cancelled
6771,7494,Pro,999,2026-03-16,2099-12-31,Active
6772,7495,Enterprise,2999,2024-11-27,2025-08-10 00:00:00,Cancelled
6773,7496,Enterprise,2999,2026-05-25,2099-12-31,Active
6774,7497,Pro,999,2024-12-11,2099-12-31,Active
6775,7498,Basic,499,2025-09-12,2099-12-31,Active
6776,7499,Pro,999,2026-02-03,2099-12-31,Active
6777,7500,Pro,999,2024-06-26,2024-12-22 00:00:00,Cancelled
6778,7501,Basic,499,2026-04-21,2099-12-31,Active
6779,7502,Basic,499,2025-08-06,2099-12-31,Active
6780,7504,Pro,999,2025-05-19,2099-12-31,Active
6781,7505,Basic,499,2024-09-25,2099-12-31,Active
6782,7506,Enterprise,2999,2025-06-12,2099-12-31,Active
6783,7507,Basic,499,2026-05-17,2099-12-31,Active
6784,7508,Enterprise,2999,2024-10-27,2099-12-31,Active
6785,7509,Pro,999,2025-07-05,2099-12-31,Active
6786,7510,Pro,999,2025-02-02,2099-12-31,Active
6787,7511,Basic,499,2026-04-30,2099-12-31,Active
6788,7512,Pro,999,2024-08-31,2024-11-27 00:00:00,Cancelled
6789,7513,Enterprise,2999,2025-08-18,2099-12-31,Active
6790,7514,Basic,499,2025-02-27,2099-12-31,Active
6791,7515,Pro,999,2024-09-18,2099-12-31,Active
6792,7516,Pro,999,2025-02-26,2025-09-18 00:00:00,Cancelled
6793,7517,Basic,499,2024-11-03,2099-12-31,Active
6794,7518,Basic,499,2025-02-20,2099-12-31,Active
6795,7519,Enterprise,2999,2025-11-27,2026-05-26 00:00:00,Cancelled
6796,7520,Pro,999,2025-12-26,2099-12-31,Active
6797,7521,Basic,499,2026-04-17,2099-12-31,Active
6798,7522,Basic,499,2025-04-19,2099-12-31,Active
6799,7525,Basic,499,2025-12-02,2099-12-31,Active
6800,7527,Enterprise,2999,2024-10-03,2099-12-31,Active
6801,7528,Enterprise,2999,2026-03-11,2099-12-31,Active
6802,7529,Pro,999,2026-03-08,2099-12-31,Active
6803,7530,Pro,999,2025-05-17,2099-12-31,Active
6804,7531,Basic,499,2026-02-10,2099-12-31,Active
6805,7532,Pro,999,2025-10-07,2099-12-31,Active
6806,7533,Enterprise,2999,2024-12-24,2099-12-31,Active
6807,7534,Pro,999,2024-08-01,2099-12-31,Active
6808,7536,Enterprise,2999,2025-03-04,2099-12-31,Active
6809,7537,Enterprise,2999,2025-03-27,2099-12-31,Active
6810,7538,Enterprise,2999,2024-08-11,2099-12-31,Active
6811,7540,Pro,999,2024-09-18,2099-12-31,Active
6812,7541,Basic,499,2024-10-04,2099-12-31,Active
6813,7542,Pro,999,2025-10-04,2099-12-31,Active
6814,7544,Basic,499,2024-11-12,2099-12-31,Active
6815,7545,Pro,999,2025-06-01,2099-12-31,Active
6816,7546,Enterprise,2999,2024-08-21,2024-11-21 00:00:00,Cancelled
6817,7547,Basic,499,2024-08-10,2099-12-31,Active
6818,7548,Pro,999,2025-07-09,2099-12-31,Active
6819,7549,Basic,499,2025-04-30,2026-02-13 00:00:00,Cancelled
6820,7550,Pro,999,2025-07-01,2025-11-24 00:00:00,Cancelled
6821,7552,Enterprise,2999,2024-10-13,2099-12-31,Active
6822,7553,Enterprise,2999,2025-01-24,2099-12-31,Active
6823,7554,Pro,999,2025-01-01,2025-10-25 00:00:00,Cancelled
6824,7555,Basic,499,2024-11-27,2099-12-31,Active
6825,7556,Basic,499,2025-07-03,2099-12-31,Active
6826,7557,Pro,999,2025-05-13,2099-12-31,Active
6827,7558,Enterprise,2999,2024-06-30,2099-12-31,Active
6828,7559,Pro,999,2025-07-07,2099-12-31,Active
6829,7560,Pro,999,2024-10-09,2099-12-31,Active
6830,7561,Enterprise,2999,2025-07-13,2099-12-31,Active
6831,7562,Pro,999,2025-10-06,2099-12-31,Active
6832,7563,Basic,499,2024-12-17,2025-03-09 00:00:00,Cancelled
6833,7564,Basic,499,2025-09-15,2099-12-31,Active
6834,7567,Pro,999,2026-05-19,2099-12-31,Active
6835,7568,Enterprise,2999,2025-02-09,2099-12-31,Active
6836,7569,Basic,499,2025-02-11,2025-11-29 00:00:00,Cancelled
6837,7570,Pro,999,2026-02-09,2099-12-31,Active
6838,7571,Basic,499,2026-04-26,2099-12-31,Active
6839,7572,Basic,499,2026-04-25,2099-12-31,Active
6840,7573,Pro,999,2024-12-28,2099-12-31,Active
6841,7574,Pro,999,2026-06-18,2027-02-07 00:00:00,Cancelled
6842,7576,Enterprise,2999,2024-11-22,2099-12-31,Active
6843,7577,Basic,499,2025-04-12,2099-12-31,Active
6844,7578,Enterprise,2999,2025-11-09,2026-04-11 00:00:00,Cancelled
6845,7579,Enterprise,2999,2025-03-23,2099-12-31,Active
6846,7580,Pro,999,2026-04-27,2099-12-31,Active
6847,7581,Enterprise,2999,2026-06-15,2026-07-18 00:00:00,Cancelled
6848,7582,Basic,499,2024-09-16,2099-12-31,Active
6849,7583,Pro,999,2025-09-07,2099-12-31,Active
6850,7584,Pro,999,2024-10-27,2099-12-31,Active
6851,7585,Basic,499,2024-12-21,2025-11-02 00:00:00,Cancelled
6852,7586,Enterprise,2999,2025-12-02,2099-12-31,Active
6853,7587,Basic,499,2025-12-10,2099-12-31,Active
6854,7590,Pro,999,2026-06-18,2026-08-11 00:00:00,Cancelled
6855,7591,Basic,499,2024-07-21,2099-12-31,Active
6856,7592,Pro,999,2025-10-22,2025-12-13 00:00:00,Cancelled
6857,7593,Pro,999,2026-01-19,2027-01-04 00:00:00,Cancelled
6858,7594,Enterprise,2999,2026-04-11,2099-12-31,Active
6859,7595,Pro,999,2024-11-29,2099-12-31,Active
6860,7596,Pro,999,2024-12-15,2099-12-31,Active
6861,7597,Pro,999,2024-10-09,2099-12-31,Active
6862,7598,Enterprise,2999,2024-08-15,2099-12-31,Active
6863,7599,Basic,499,2026-01-10,2099-12-31,Active
6864,7600,Enterprise,2999,2025-12-15,2099-12-31,Active
6865,7601,Pro,999,2026-05-03,2099-12-31,Active
6866,7602,Basic,499,2024-09-07,2099-12-31,Active
6867,7603,Enterprise,2999,2025-01-15,2099-12-31,Active
6868,7605,Enterprise,2999,2026-03-13,2026-12-22 00:00:00,Cancelled
6869,7606,Pro,999,2025-01-02,2099-12-31,Active
6870,7607,Pro,999,2026-03-30,2099-12-31,Active
6871,7608,Pro,999,2025-01-17,2025-04-29 00:00:00,Cancelled
6872,7609,Pro,999,2025-02-09,2099-12-31,Active
6873,7612,Pro,999,2025-01-10,2099-12-31,Active
6874,7613,Basic,499,2025-06-25,2099-12-31,Active
6875,7614,Basic,499,2025-02-27,2099-12-31,Active
6876,7616,Enterprise,2999,2024-12-22,2025-11-09 00:00:00,Cancelled
6877,7617,Enterprise,2999,2024-08-29,2099-12-31,Active
6878,7618,Enterprise,2999,2025-08-30,2099-12-31,Active
6879,7619,Enterprise,2999,2025-05-17,2099-12-31,Active
6880,7620,Pro,999,2025-05-05,2099-12-31,Active
6881,7621,Enterprise,2999,2025-08-12,2099-12-31,Active
6882,7622,Basic,499,2026-02-19,2099-12-31,Active
6883,7623,Pro,999,2025-07-01,2099-12-31,Active
6884,7626,Pro,999,2024-10-19,2099-12-31,Active
6885,7627,Enterprise,2999,2024-11-29,2025-01-13 00:00:00,Cancelled
6886,7628,Pro,999,2025-05-14,2099-12-31,Active
6887,7629,Pro,999,2026-03-07,2099-12-31,Active
6888,7630,Enterprise,2999,2026-01-21,2099-12-31,Active
6889,7631,Basic,499,2025-12-22,2099-12-31,Active
6890,7632,Basic,499,2025-06-08,2099-12-31,Active
6891,7634,Enterprise,2999,2026-03-27,2099-12-31,Active
6892,7635,Enterprise,2999,2024-07-14,2099-12-31,Active
6893,7636,Basic,499,2024-10-13,2099-12-31,Active
6894,7637,Basic,499,2025-03-27,2099-12-31,Active
6895,7638,Basic,499,2024-09-23,2099-12-31,Active
6896,7639,Basic,499,2024-10-03,2099-12-31,Active
6897,7640,Pro,999,2025-12-09,2099-12-31,Active
6898,7641,Basic,499,2024-07-25,2025-05-04 00:00:00,Cancelled
6899,7642,Pro,999,2025-06-30,2099-12-31,Active
6900,7643,Enterprise,2999,2025-05-28,2099-12-31,Active
6901,7644,Pro,999,2024-06-21,2099-12-31,Active
6902,7645,Pro,999,2024-10-30,2099-12-31,Active
6903,7646,Basic,499,2025-01-21,2099-12-31,Active
6904,7647,Pro,999,2026-01-04,2099-12-31,Active
6905,7648,Basic,499,2024-11-18,2099-12-31,Active
6906,7649,Pro,999,2025-11-15,2099-12-31,Active
6907,7650,Pro,999,2025-08-25,2025-10-30 00:00:00,Cancelled
6908,7651,Enterprise,2999,2026-05-19,2099-12-31,Active
6909,7652,Pro,999,2024-10-31,2099-12-31,Active
6910,7653,Pro,999,2025-01-05,2099-12-31,Active
6911,7654,Pro,999,2025-08-25,2099-12-31,Active
6912,7655,Pro,999,2024-10-20,2099-12-31,Active
6913,7656,Basic,499,2026-04-21,2099-12-31,Active
6914,7657,Basic,499,2026-01-25,2099-12-31,Active
6915,7658,Enterprise,2999,2025-03-29,2099-12-31,Active
6916,7659,Basic,499,2026-03-21,2099-12-31,Active
6917,7660,Enterprise,2999,2024-12-21,2099-12-31,Active
6918,7661,Basic,499,2025-03-10,2025-09-18 00:00:00,Cancelled
6919,7663,Pro,999,2025-06-17,2099-12-31,Active
6920,7664,Basic,499,2025-11-07,2099-12-31,Active
6921,7665,Basic,499,2025-01-02,2099-12-31,Active
6922,7666,Pro,999,2025-11-28,2026-03-09 00:00:00,Cancelled
6923,7667,Basic,499,2025-09-10,2099-12-31,Active
6924,7668,Basic,499,2026-05-25,2099-12-31,Active
6925,7669,Pro,999,2024-08-02,2099-12-31,Active
6926,7670,Pro,999,2024-12-31,2099-12-31,Active
6927,7671,Pro,999,2025-12-03,2099-12-31,Active
6928,7672,Pro,999,2024-07-08,2099-12-31,Active
6929,7673,Enterprise,2999,2025-10-07,2099-12-31,Active
6930,7674,Pro,999,2025-03-26,2099-12-31,Active
6931,7675,Pro,999,2024-08-13,2099-12-31,Active
6932,7676,Pro,999,2025-07-15,2025-11-20 00:00:00,Cancelled
6933,7677,Pro,999,2025-10-13,2026-03-17 00:00:00,Cancelled
6934,7678,Basic,499,2026-06-07,2099-12-31,Active
6935,7679,Pro,999,2025-12-07,2099-12-31,Active
6936,7680,Pro,999,2025-06-27,2099-12-31,Active
6937,7681,Pro,999,2026-03-24,2027-02-24 00:00:00,Cancelled
6938,7682,Pro,999,2025-11-15,2099-12-31,Active
6939,7683,Pro,999,2025-02-17,2099-12-31,Active
6940,7684,Pro,999,2025-05-30,2099-12-31,Active
6941,7685,Basic,499,2024-09-08,2099-12-31,Active
6942,7686,Enterprise,2999,2025-10-05,2099-12-31,Active
6943,7687,Pro,999,2025-12-30,2099-12-31,Active
6944,7688,Basic,499,2025-09-02,2099-12-31,Active
6945,7689,Pro,999,2025-03-10,2099-12-31,Active
6946,7690,Pro,999,2025-04-24,2099-12-31,Active
6947,7691,Pro,999,2025-01-20,2025-07-06 00:00:00,Cancelled
6948,7692,Pro,999,2026-01-31,2099-12-31,Active
6949,7693,Basic,499,2025-12-22,2099-12-31,Active
6950,7695,Enterprise,2999,2024-08-01,2099-12-31,Active
6951,7696,Enterprise,2999,2024-07-13,2099-12-31,Active
6952,7697,Basic,499,2026-05-03,2099-12-31,Active
6953,7698,Basic,499,2026-06-19,2099-12-31,Active
6954,7699,Pro,999,2025-01-15,2099-12-31,Active
6955,7701,Basic,499,2025-11-10,2099-12-31,Active
6956,7702,Enterprise,2999,2025-06-26,2099-12-31,Active
6957,7703,Basic,499,2025-11-10,2099-12-31,Active
6958,7704,Basic,499,2024-11-26,2099-12-31,Active
6959,7705,Basic,499,2024-07-25,2099-12-31,Active
